Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
"BIKEBIZZ-DE19HOO2645ZW DEED DEED Hoop H 45 cm schwarz 21 sp","DEED DEED Hoop H 45 cm schwarz 21 sp","<div id='article info5_id'><br/><br/><strong>neues Herrenmodell</strong>,<strong>übergroßer Aluminiumrahmen</strong>,<br/><br/>21 Gänge Shimano Tourney STI, Zoom-Federgabel, V-Bremsen und Bremshebel aus Aluminium, Reifen 26 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminiumnaben, austauschbare Nabenenden, Kette KMC HV500.<br/><br/></div><br/><label>Gewicht: </label>12,8 kg","DEED","Sporting Goods > Outdoor Recreation > Cycling > Bicycles","Bicycle","Sporting Goods > Outdoor Recreation > Cycling > Bicycles",TRUE,,,,,,,"BIKEBIZZ-DE19HOO2645ZW",,shopify,4.000000,deny,manual,447.33,,TRUE,TRUE,5404009807458,https://www.bikebizz.nl/wp-content/uploads/2020/01/hoop26-black-2021_0.jpg,1,,FALSE,"DEED DEED Hoop H 45 cm schwarz 21 sp","<div id='article info5_id'><br/><br/><strong>neues Herrenmodell</strong>,<strong>übergroßer Aluminiumrahmen</strong>,<br/><br/>21 Gänge Shimano Tourney STI, Zoom-Federgabel, V-Bremsen und Bremshebel aus Aluminium, Reifen 26 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminiumnaben, austauschbare Nabenenden, Kette KMC HV500.<br/><br/></div><br/><label>Gewicht: </label>12,8 kg","Bicycle",,,,,,,FALSE,,,,,,,,,,,,active
"BIKEBIZZ-DE19HOO2640ZW DEED DEED Hoop H 40 cm schwarz 21 sp","DEED DEED Hoop H 40 cm schwarz 21 sp","<div id='article info5_id'><br/><br/><strong>neues Herrenmodell</strong>,<strong>übergroßer Aluminiumrahmen</strong>,<br/><br/>21 Gänge Shimano Tourney STI, Zoom-Federgabel, V-Bremsen und Bremshebel aus Aluminium, Reifen 26 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminiumnaben, austauschbare Nabenenden, Kette KMC HV500.<br/><br/></div><br/><label>Gewicht: </label>12,8 kg","DEED","Sporting Goods > Outdoor Recreation > Cycling > Bicycles","Bicycle","Sporting Goods > Outdoor Recreation > Cycling > Bicycles",TRUE,,,,,,,"BIKEBIZZ-DE19HOO2640ZW",,shopify,5.000000,deny,manual,447.33,,TRUE,TRUE,5404009807434,https://www.bikebizz.nl/wp-content/uploads/2020/01/hoop26-black-2021_0.jpg,1,,FALSE,"DEED DEED Hoop H 40 cm schwarz 21 sp","<div id='article info5_id'><br/><br/><strong>neues Herrenmodell</strong>,<strong>übergroßer Aluminiumrahmen</strong>,<br/><br/>21 Gänge Shimano Tourney STI, Zoom-Federgabel, V-Bremsen und Bremshebel aus Aluminium, Reifen 26 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminiumnaben, austauschbare Nabenenden, Kette KMC HV500.<br/><br/></div><br/><label>Gewicht: </label>12,8 kg","Bicycle",,,,,,,FALSE,,,,,,,,,,,,active
"BIKEBIZZ-DE19HOO2640GE DEED DEED Hoop H 40 cm gelb 21 sp","DEED DEED Hoop H 40 cm gelb 21 sp","<div id='article info5_id'><br/><br/><strong>neues Herrenmodell</strong>,<strong>übergroßer Aluminiumrahmen</strong>,<br/><br/>21 Gänge Shimano Tourney STI, Zoom-Federgabel, V-Bremsen und Bremshebel aus Aluminium, Reifen 26 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminiumnaben, austauschbare Nabenenden, Kette KMC HV500.<br/><br/></div><br/><label>Gewicht: </label>12,8 kg","DEED","Sporting Goods > Outdoor Recreation > Cycling > Bicycles","Bicycle","Sporting Goods > Outdoor Recreation > Cycling > Bicycles",TRUE,,,,,,,"BIKEBIZZ-DE19HOO2640GE",,shopify,5.000000,deny,manual,447.33,,TRUE,TRUE,5404009807441,https://www.bikebizz.nl/wp-content/uploads/2020/01/hoop26-yellow-2021_1.jpg,1,,FALSE,"DEED DEED Hoop H 40 cm gelb 21 sp","<div id='article info5_id'><br/><br/><strong>neues Herrenmodell</strong>,<strong>übergroßer Aluminiumrahmen</strong>,<br/><br/>21 Gänge Shimano Tourney STI, Zoom-Federgabel, V-Bremsen und Bremshebel aus Aluminium, Reifen 26 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminiumnaben, austauschbare Nabenenden, Kette KMC HV500.<br/><br/></div><br/><label>Gewicht: </label>12,8 kg","Bicycle",,,,,,,FALSE,,,,,,,,,,,,active
"BIKEBIZZ-DE19HOO2635GE DEED DEED Hoop H 35 cm gelb 21 sp","DEED DEED Hoop H 35 cm gelb 21 sp","<div id='article info5_id'><br/><br/><strong>neues Herrenmodell</strong>,<strong>übergroßer Aluminiumrahmen</strong>,<br/><br/>21 Gänge Shimano Tourney STI, Zoom-Federgabel, V-Bremsen und Bremshebel aus Aluminium, Reifen 26 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminiumnaben, austauschbare Nabenenden, Kette KMC HV500.<br/><br/></div><br/><label>Gewicht: </label>12,8 kg","DEED","Sporting Goods > Outdoor Recreation > Cycling > Bicycles","Bicycle","Sporting Goods > Outdoor Recreation > Cycling > Bicycles",TRUE,,,,,,,"BIKEBIZZ-DE19HOO2635GE",,shopify,5.000000,deny,manual,447.33,,TRUE,TRUE,5404009807427,https://www.bikebizz.nl/wp-content/uploads/2020/01/hoop26-yellow-2021_1-1.jpg,1,,FALSE,"DEED DEED Hoop H 35 cm gelb 21 sp","<div id='article info5_id'><br/><br/><strong>neues Herrenmodell</strong>,<strong>übergroßer Aluminiumrahmen</strong>,<br/><br/>21 Gänge Shimano Tourney STI, Zoom-Federgabel, V-Bremsen und Bremshebel aus Aluminium, Reifen 26 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminiumnaben, austauschbare Nabenenden, Kette KMC HV500.<br/><br/></div><br/><label>Gewicht: </label>12,8 kg","Bicycle",,,,,,,FALSE,,,,,,,,,,,,active
"BIKEBIZZ-DE19HOO2635ZW DEED DEED Hoop H 35 cm schwarz 21 sp","DEED DEED Hoop H 35 cm schwarz 21 sp","<div id='article info5_id'><br/><br/><strong>neues Herrenmodell</strong>,<strong>übergroßer Aluminiumrahmen</strong>,<br/><br/>21 Gänge Shimano Tourney STI, Zoom-Federgabel, V-Bremsen und Bremshebel aus Aluminium, Reifen 26 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminiumnaben, austauschbare Nabenenden, Kette KMC HV500.<br/><br/></div><br/><label>Gewicht: </label>12,8 kg","DEED","Sporting Goods > Outdoor Recreation > Cycling > Bicycles","Bicycle","Sporting Goods > Outdoor Recreation > Cycling > Bicycles",TRUE,,,,,,,"BIKEBIZZ-DE19HOO2635ZW",,shopify,7.000000,deny,manual,447.33,,TRUE,TRUE,5404009807410,https://www.bikebizz.nl/wp-content/uploads/2020/01/hoop26-black-2021_0.jpg,1,,FALSE,"DEED DEED Hoop H 35 cm schwarz 21 sp","<div id='article info5_id'><br/><br/><strong>neues Herrenmodell</strong>,<strong>übergroßer Aluminiumrahmen</strong>,<br/><br/>21 Gänge Shimano Tourney STI, Zoom-Federgabel, V-Bremsen und Bremshebel aus Aluminium, Reifen 26 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminiumnaben, austauschbare Nabenenden, Kette KMC HV500.<br/><br/></div><br/><label>Gewicht: </label>12,8 kg","Bicycle",,,,,,,FALSE,,,,,,,,,,,,active
"BIKEBIZZ-DE19HOO2740BL DEED DEED Hoop H 40 cm 21 sp blau","DEED DEED Hoop H 40 cm 21 sp blau","<div id='article info5_id'><br/><br/>übergroßer Aluminiumrahmen,<br/><br/>21 Gänge Shimano Turnier<br/><br/>STI, Zoom Federgabel,<br/><br/>V-Bremsen und Bremshebel aus Aluminium,<br/><br/>Bereifung 27,5 x 2,10,<br/><br/>Sattel Selle Royal,<br/><br/>Thun-Kassettenhalterung, Aluminium-Ausfallendennaben, austauschbare Nabenenden, Kette KMC HV500.<br/><br/></div><br/><label>Gewicht: </label>13,4 kg","DEED","Sporting Goods > Outdoor Recreation > Cycling > Bicycles","Bicycle","Sporting Goods > Outdoor Recreation > Cycling > Bicycles",TRUE,,,,,,,"BIKEBIZZ-DE19HOO2740BL",,shopify,5.000000,deny,manual,508.53,,TRUE,TRUE,5404009812148,https://www.bikebizz.nl/wp-content/uploads/2020/01/hoop27-blue.jpg,1,,FALSE,"DEED DEED Hoop H 40 cm 21 sp blau","<div id='article info5_id'><br/><br/>übergroßer Aluminiumrahmen,<br/><br/>21 Gänge Shimano Turnier<br/><br/>STI, Zoom Federgabel,<br/><br/>V-Bremsen und Bremshebel aus Aluminium,<br/><br/>Bereifung 27,5 x 2,10,<br/><br/>Sattel Selle Royal,<br/><br/>Thun-Kassettenhalterung, Aluminium-Ausfallendennaben, austauschbare Nabenenden, Kette KMC HV500.<br/><br/></div><br/><label>Gewicht: </label>13,4 kg","Bicycle",,,,,,,FALSE,,,,,,,,,,,,active
"BIKEBIZZ-OUT602HKAN19 Outrage Outrage 602 H 48 cm Anthrablau Acera 21 sp","Outrage Outrage 602 H 48 cm Anthrablau Acera 21 sp","<div id='article info5_id'><br/><br/>übergroßer Aluminiumrahmen,<br/><br/><strong>21 Gänge Shimano Acera X STI</strong>,<br/><br/><strong>Suntour Travel 650B Federgabel</strong>, <strong>mechanische Shimano-Scheibenbremsen</strong>, Aluminium-Bremshebel, <strong>doppelwandige 27,5' (650B) Alu-Felgen</strong>, Kassetten-Tretlager , Alu-Ausfallenden, Alu-Sattelstütze, austauschbare Nabenenden.<br/><br/></div><br/><label>Gewicht: </label>13,5 kg","Outrage","Sporting Goods > Outdoor Recreation > Cycling > Bicycles","Bicycle","Sporting Goods > Outdoor Recreation > Cycling > Bicycles",TRUE,,,,,,,"BIKEBIZZ-OUT602HKAN19",,shopify,21.000000,deny,manual,528.93,,TRUE,TRUE,5404009808790,https://www.bikebizz.nl/wp-content/uploads/2020/01/outrage602-29-blue.jpg,1,,FALSE,"Outrage Outrage 602 H 48 cm Anthrablau Acera 21 sp","<div id='article info5_id'><br/><br/>übergroßer Aluminiumrahmen,<br/><br/><strong>21 Gänge Shimano Acera X STI</strong>,<br/><br/><strong>Suntour Travel 650B Federgabel</strong>, <strong>mechanische Shimano-Scheibenbremsen</strong>, Aluminium-Bremshebel, <strong>doppelwandige 27,5' (650B) Alu-Felgen</strong>, Kassetten-Tretlager , Alu-Ausfallenden, Alu-Sattelstütze, austauschbare Nabenenden.<br/><br/></div><br/><label>Gewicht: </label>13,5 kg","Bicycle",,,,,,,FALSE,,,,,,,,,,,,active
"BIKEBIZZ-DE19FLA29640GE DEED DEED Flame 296 H 40 cm schwarz Gelb","DEED DEED Flame 296 H 40 cm schwarz Gelb","<div id='article info5_id'><br/><br/><strong>neues Modell</strong>,<br/><br/>übergroßer Aluminiumrahmen,<br/><br/>21-Gang Shimano Tourney, Suntour SR3030 Federgabel, <strong>mechanische Alhonga-Scheibenbremsen</strong>, schwarze Aluminium-Doppelwandfelgen, Bereifung 29 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminium-Ausfallenden, austauschbare Nabenenden, Kette KMC.<br/><br/></div><br/><label>Gewicht: </label>15,3 kg","DEED","Sporting Goods > Outdoor Recreation > Cycling > Bicycles","Bicycle","Sporting Goods > Outdoor Recreation > Cycling > Bicycles",TRUE,,,,,,,"BIKEBIZZ-DE19FLA29640GE",,shopify,3.000000,deny,manual,630.93,,TRUE,TRUE,5404009810120,https://www.bikebizz.nl/wp-content/uploads/2020/01/flame294-2021-black_yellow-2-scaled.jpg,1,,FALSE,"DEED DEED Flame 296 H 40 cm schwarz Gelb","<div id='article info5_id'><br/><br/><strong>neues Modell</strong>,<br/><br/>übergroßer Aluminiumrahmen,<br/><br/>21-Gang Shimano Tourney, Suntour SR3030 Federgabel, <strong>mechanische Alhonga-Scheibenbremsen</strong>, schwarze Aluminium-Doppelwandfelgen, Bereifung 29 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminium-Ausfallenden, austauschbare Nabenenden, Kette KMC.<br/><br/></div><br/><label>Gewicht: </label>15,3 kg","Bicycle",,,,,,,FALSE,,,,,,,,,,,,active
"BIKEBIZZ-DE19FLA29650GE DEED DEED Flame 296 H 50 cm schwarz gelb","DEED DEED Flame 296 H 50 cm schwarz gelb","<div id='article info5_id'><br/><br/><strong>neues Modell</strong>,<br/><br/>übergroßer Aluminiumrahmen,<br/><br/>21-Gang Shimano Tourney, Suntour SR3030 Federgabel, <strong>mechanische Alhonga-Scheibenbremsen</strong>, schwarze Aluminium-Doppelwandfelgen, Bereifung 29 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminium-Ausfallenden, austauschbare Nabenenden, Kette KMC.<br/><br/></div><br/><label>Gewicht: </label>15,3 kg","DEED","Sporting Goods > Outdoor Recreation > Cycling > Bicycles","Bicycle","Sporting Goods > Outdoor Recreation > Cycling > Bicycles",TRUE,,,,,,,"BIKEBIZZ-DE19FLA29650GE",,shopify,4.000000,deny,manual,630.93,,TRUE,TRUE,5404009807403,https://www.bikebizz.nl/wp-content/uploads/2020/01/flame294-2021-black_yellow-scaled.jpg,1,,FALSE,"DEED DEED Flame 296 H 50 cm schwarz gelb","<div id='article info5_id'><br/><br/><strong>neues Modell</strong>,<br/><br/>übergroßer Aluminiumrahmen,<br/><br/>21-Gang Shimano Tourney, Suntour SR3030 Federgabel, <strong>mechanische Alhonga-Scheibenbremsen</strong>, schwarze Aluminium-Doppelwandfelgen, Bereifung 29 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminium-Ausfallenden, austauschbare Nabenenden, Kette KMC.<br/><br/></div><br/><label>Gewicht: </label>15,3 kg","Bicycle",,,,,,,FALSE,,,,,,,,,,,,active
"BIKEBIZZ-DE19FLA29650WI DEED DEED Flame 296 H 50 cm dunkelgrau schwarz","DEED DEED Flame 296 H 50 cm dunkelgrau schwarz","<div id='article info5_id'><br/><br/><strong>neues Modell</strong>,<br/><br/>übergroßer Aluminiumrahmen,<br/><br/>21-Gang Shimano Tourney, Suntour SR3030 Federgabel, <strong>mechanische Alhonga-Scheibenbremsen</strong>, schwarze Aluminium-Doppelwandfelgen, Bereifung 29 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminium-Ausfallenden, austauschbare Nabenenden, Kette KMC.<br/><br/></div><br/><label>Gewicht: </label>15,3 kg","DEED","Sporting Goods > Outdoor Recreation > Cycling > Bicycles","Bicycle","Sporting Goods > Outdoor Recreation > Cycling > Bicycles",TRUE,,,,,,,"BIKEBIZZ-DE19FLA29650WI",,shopify,3.000000,deny,manual,630.93,,TRUE,TRUE,5404009808387,https://www.bikebizz.nl/wp-content/uploads/2020/01/flame296-2021-darkgrey-blac_6.jpg,1,,FALSE,"DEED DEED Flame 296 H 50 cm dunkelgrau schwarz","<div id='article info5_id'><br/><br/><strong>neues Modell</strong>,<br/><br/>übergroßer Aluminiumrahmen,<br/><br/>21-Gang Shimano Tourney, Suntour SR3030 Federgabel, <strong>mechanische Alhonga-Scheibenbremsen</strong>, schwarze Aluminium-Doppelwandfelgen, Bereifung 29 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminium-Ausfallenden, austauschbare Nabenenden, Kette KMC.<br/><br/></div><br/><label>Gewicht: </label>15,3 kg","Bicycle",,,,,,,FALSE,,,,,,,,,,,,active
"BIKEBIZZ-DE19FLA29645GRIZW DEED DEED Flame 296 H 45 cm dunkelgrau schwarz","DEED DEED Flame 296 H 45 cm dunkelgrau schwarz","<div id='article info5_id'><br/><br/><strong>neues Modell</strong>,<br/><br/>übergroßer Aluminiumrahmen,<br/><br/>21-Gang Shimano Tourney, Suntour SR3030 Federgabel, <strong>mechanische Alhonga-Scheibenbremsen</strong>, schwarze Aluminium-Doppelwandfelgen, Bereifung 29 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminium-Ausfallenden, austauschbare Nabenenden, Kette KMC.<br/><br/></div><br/><label>Gewicht: </label>15,3 kg","DEED","Sporting Goods > Outdoor Recreation > Cycling > Bicycles","Bicycle","Sporting Goods > Outdoor Recreation > Cycling > Bicycles",TRUE,,,,,,,"BIKEBIZZ-DE19FLA29645GRIZW",,shopify,2.000000,deny,manual,630.93,,TRUE,TRUE,5404009808370,https://www.bikebizz.nl/wp-content/uploads/2020/01/flame296-2021-darkgrey_black-scaled.jpg,1,,FALSE,"DEED DEED Flame 296 H 45 cm dunkelgrau schwarz","<div id='article info5_id'><br/><br/><strong>neues Modell</strong>,<br/><br/>übergroßer Aluminiumrahmen,<br/><br/>21-Gang Shimano Tourney, Suntour SR3030 Federgabel, <strong>mechanische Alhonga-Scheibenbremsen</strong>, schwarze Aluminium-Doppelwandfelgen, Bereifung 29 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminium-Ausfallenden, austauschbare Nabenenden, Kette KMC.<br/><br/></div><br/><label>Gewicht: </label>15,3 kg","Bicycle",,,,,,,FALSE,,,,,,,,,,,,active
"BIKEBIZZ-DE19FLA29640GRIZW DEED DEED Flame 296 H 40 cm dunkelgrau schwarz","DEED DEED Flame 296 H 40 cm dunkelgrau schwarz","<div id='article info5_id'><br/><br/><strong>neues Modell</strong>, übergroßer Aluminiumrahmen,<br/><br/>21-fach Shimano Tourney,<br/><br/>Suntour SR3030-Federgabel, <strong>mechanische Alhonga-Scheibenbremsen</strong>, schwarze Aluminium-Doppelwandfelgen, Reifen 29 x 2,10, Selle Royal-Sattel, Thun-Kassettenhalterung, Aluminium-Ausfallenden, austauschbare Nabenenden, KMC-Kette.<br/><br/></div><br/><label>Gewicht: </label>15,3 kg","DEED","Sporting Goods > Outdoor Recreation > Cycling > Bicycles","Bicycle","Sporting Goods > Outdoor Recreation > Cycling > Bicycles",TRUE,,,,,,,"BIKEBIZZ-DE19FLA29640GRIZW",,shopify,5.000000,deny,manual,630.93,,TRUE,TRUE,5404009808363,https://www.bikebizz.nl/wp-content/uploads/2020/01/flame296-2021-darkgrey_black-scaled.jpg,1,,FALSE,"DEED DEED Flame 296 H 40 cm dunkelgrau schwarz","<div id='article info5_id'><br/><br/><strong>neues Modell</strong>, übergroßer Aluminiumrahmen,<br/><br/>21-fach Shimano Tourney,<br/><br/>Suntour SR3030-Federgabel, <strong>mechanische Alhonga-Scheibenbremsen</strong>, schwarze Aluminium-Doppelwandfelgen, Reifen 29 x 2,10, Selle Royal-Sattel, Thun-Kassettenhalterung, Aluminium-Ausfallenden, austauschbare Nabenenden, KMC-Kette.<br/><br/></div><br/><label>Gewicht: </label>15,3 kg","Bicycle",,,,,,,FALSE,,,,,,,,,,,,active
"BIKEBIZZ-DE19FLA29545GRIZW DEED DEED Flame 295 H 45 Anthraschwarz","DEED DEED Flame 295 H 45 Anthraschwarz","<div id='node-21860' class='node clear-block odd full-node node-type-dsproduct'><br/><div class='inner'><br/><div id='Produktgruppe' class='Produktgruppe'><br/><div class='content clearfix'><br/><div id='Produktzusatz' class='Produktzusatz'><br/><div class='articleInfo'><br/><div id='article info5_id'><br/><br/><strong>neues Modell</strong>,<br/><br/>übergroßer Aluminiumrahmen,<br/><br/><strong>24 Gänge Shimano Altus</strong>, Suntour SR3030-Federgabel, <strong>mechanische Alhonga-Scheibenbremsen</strong>, schwarze Aluminium-Doppelwandfelgen, Reifen 29 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminium-Ausfallenden, austauschbare Nabenenden , Kette KMC.<br/><br/></div><br/><label>Gewicht: </label>15,2 kg<br/><br/></div><br/></div><br/><div class='terms'></div><br/></div><br/></div><br/></div><br/></div><br/><div id='block-views-subproducts_overview-block_2'><br/><div class='view-view-subproducts-overview view-id-subproducts_overview view-display-id-block_2 view-dom-id-1'><br/><div class='view-content'><br/><div class='Produktreihe Bestand_1 erste Quote'></div><br/></div><br/></div><br/></div>","DEED","Sporting Goods > Outdoor Recreation > Cycling > Bicycles","Bicycle","Sporting Goods > Outdoor Recreation > Cycling > Bicycles",TRUE,,,,,,,"BIKEBIZZ-DE19FLA29545GRIZW",,shopify,3.000000,deny,manual,708.45,,TRUE,TRUE,5404009810403,https://www.bikebizz.nl/wp-content/uploads/2021/03/flame295-darkgrey_black-scaled.jpg,1,,FALSE,"DEED DEED Flame 295 H 45 Anthraschwarz","<div id='node-21860' class='node clear-block odd full-node node-type-dsproduct'><br/><div class='inner'><br/><div id='Produktgruppe' class='Produktgruppe'><br/><div class='content clearfix'><br/><div id='Produktzusatz' class='Produktzusatz'><br/><div class='articleInfo'><br/><div id='article info5_id'><br/><br/><strong>neues Modell</strong>,<br/><br/>übergroßer Aluminiumrahmen,<br/><br/><strong>24 Gänge Shimano Altus</strong>, Suntour SR3030-Federgabel, <strong>mechanische Alhonga-Scheibenbremsen</strong>, schwarze Aluminium-Doppelwandfelgen, Reifen 29 x 2,10, Sattel Selle Royal, Thun-Kassettenhalterung, Aluminium-Ausfallenden, austauschbare Nabenenden , Kette KMC.<br/><br/></div><br/><label>Gewicht: </label>15,2 kg<br/><br/></div><br/></div><br/><div class='terms'></div><br/></div><br/></div><br/></div><br/></div><br/><div id='block-views-subproducts_overview-block_2'><br/><div class='view-view-subproducts-overview view-id-subproducts_overview view-display-id-block_2 view-dom-id-1'><br/><div class='view-content'><br/><div class='Produktreihe Bestand_1 erste Quote'></div><br/></div><br/></div><br/></div>","Bicycle",,,,,,,FALSE,,,,,,,,,,,,active
"BIKEBIZZ-DE19FLA29550GRIZW DEED DEED Flame 295 H 50 schwarz anthra","DEED DEED Flame 295 H 50 schwarz anthra","<div id='node-21860' class='node clear-block odd full-node node-type-dsproduct'><br/><div class='inner'><br/><div id='Produktgruppe' class='Produktgruppe'><br/><div class='content clearfix'><br/><div id='Produktzusatz' class='Produktzusatz'><br/><div class='articleInfo'><br/><div id='article info5_id'><br/><br/><strong>neues Modell</strong>, übergroßer Aluminiumrahmen,<br/><br/><strong>24 Gänge Shimano Altus</strong>,<br/><br/>Suntour SR3030-Federgabel, <strong>mechanische Alhonga-Scheibenbremsen</strong>, schwarze Aluminium-Doppelwandfelgen, Reifen 29 x 2,10, Selle Royal-Sattel, Thun-Kassettenhalterung, Aluminium-Ausfallenden, austauschbare Nabenenden, KMC-Kette.<br/><br/></div><br/><label>Gewicht: </label>15,2 kg<br/><br/></div><br/></div><br/><div class='terms'></div><br/></div><br/></div><br/></div><br/></div><br/><div id='block-views-subproducts_overview-block_2'><br/><div class='view-view-subproducts-overview view-id-subproducts_overview view-display-id-block_2 view-dom-id-1'><br/><div class='view-content'><br/><div class='Produktreihe Bestand_1 erste Quote'></div><br/></div><br/></div><br/></div>","DEED","Sporting Goods > Outdoor Recreation > Cycling > Bicycles","Bicycle","Sporting Goods > Outdoor Recreation > Cycling > Bicycles",TRUE,,,,,,,"BIKEBIZZ-DE19FLA29550GRIZW",,shopify,3.000000,deny,manual,708.45,,TRUE,TRUE,5404009810410,https://www.bikebizz.nl/wp-content/uploads/2021/03/flame295-darkgrey_black-scaled.jpg,1,,FALSE,"DEED DEED Flame 295 H 50 schwarz anthra","<div id='node-21860' class='node clear-block odd full-node node-type-dsproduct'><br/><div class='inner'><br/><div id='Produktgruppe' class='Produktgruppe'><br/><div class='content clearfix'><br/><div id='Produktzusatz' class='Produktzusatz'><br/><div class='articleInfo'><br/><div id='article info5_id'><br/><br/><strong>neues Modell</strong>, übergroßer Aluminiumrahmen,<br/><br/><strong>24 Gänge Shimano Altus</strong>,<br/><br/>Suntour SR3030-Federgabel, <strong>mechanische Alhonga-Scheibenbremsen</strong>, schwarze Aluminium-Doppelwandfelgen, Reifen 29 x 2,10, Selle Royal-Sattel, Thun-Kassettenhalterung, Aluminium-Ausfallenden, austauschbare Nabenenden, KMC-Kette.<br/><br/></div><br/><label>Gewicht: </label>15,2 kg<br/><br/></div><br/></div><br/><div class='terms'></div><br/></div><br/></div><br/></div><br/></div><br/><div id='block-views-subproducts_overview-block_2'><br/><div class='view-view-subproducts-overview view-id-subproducts_overview view-display-id-block_2 view-dom-id-1'><br/><div class='view-content'><br/><div class='Produktreihe Bestand_1 erste Quote'></div><br/></div><br/></div><br/></div>","Bicycle",,,,,,,FALSE,,,,,,,,,,,,active
